"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship"
"5fd18d125e1f92195b1717bc","repub","Republican",26,"Male","African American/Black","repub","for","repub_for",1,32,5,38,0,88,100,50,96,78,79,80,73,18.75,83.5,77.5,"Strong Democrat","Strong Republican","Strong Republican","Student"
"63c0a40fed93c574b9ec5643","repub","Republican",49,"Female","African American/Black","no role-play","against","no role-play_against",0,100,100,100,80,50,28,0,29,100,100,100,0,95,26.75,75,"Independent / non-partisan / politically neutral","Moderate Republican","Strong Republican","Journalist"
"5c32a83424d16c00015b3779","repub","Republican",24,"Male","Caucasian/White","no role-play","for","no role-play_for",0,40,60,45,35,34,47,25,34,100,71,75,81,45,35,81.75,"Moderate Republican","Moderate Democrat","Moderate Republican","Activist"
"5a1efc2b517dfb00013dd370","repub","Republican",33,"Male","Caucasian/White","repub","against","repub_against",1,94,100,94,97,0,0,0,0,11,35,57,57,96.25,0,40,"Strong Republican","Moderate Democrat","Moderate Democrat","AI language model"
"5f4a835e9e84256238129995","repub","Republican",32,"Female","Caucasian/White","no role-play","against","no role-play_against",0,26,23,23,18,24,30,40,27,0,0,0,50,22.5,30.25,12.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Policy Expert"
"5dd438b65a40f24302c09c2d","repub","Republican",57,"Male","Caucasian/White","no role-play","for","no role-play_for",0,33,0,0,0,39,19,50,73,100,100,100,100,8.25,45.25,100,"Strong Democrat","Strong Democrat","Strong Republican","Politician"
"64077ddd11208afe2bec171a","repub","Republican",27,"Male","Caucasian/White","repub","against","repub_against",1,11,7,5,10,77,79,45,20,100,100,100,100,8.25,55.25,100,"Strong Republican","Strong Democrat","Strong Democrat","Activist"
"6106dff95e2948f146c25d10","repub","Republican",23,"Female","Caucasian/White","repub","for","repub_for",1,50,34,30,50,81,80,13,85,64,90,74,69,41,64.75,74.25,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician"
"6413577c3565b8c76d846034","repub","Republican",30,"Male","Caucasian/White","dem","for","dem_for",0,15,0,30,0,100,100,70,90,100,100,100,100,11.25,90,100,"Strong Democrat","Moderate Republican","Moderate Republican","AI language model"
"5e9ce0a46976671ceda6082a","repub","Republican",40,"Male","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,70,70,20,70,95,95,80,80,0,57.5,87.5,"Strong Democrat","Strong Democrat","Strong Republican","Activist"
"63225b65b2d6e889f7289909","repub","Republican",49,"Male","Caucasian/White","no role-play","for","no role-play_for",0,14,8,0,0,66,76,36,71,35,59,26,44,5.5,62.25,41,"Strong Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Politician"
"5d99f1a45a1126001c5c0a84","repub","Republican",41,"Male","Caucasian/White","repub","against","repub_against",1,25,19,29,20,30,31,38,40,60,64,50,75,23.25,34.75,62.25,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert"
"63c487fa9db90581d57dc017","repub","Republican",38,"Male","Caucasian/White","dem","against","dem_against",0,82,21,67,73,89,27,85,58,91,21,85,85,60.75,64.75,70.5,"Moderate Republican","Strong Republican","Moderate Democrat","Journalist"
"6441c37f5666c66e67eba833","repub","Republican",26,"Male","African American/Black","repub","against","repub_against",1,29,18,19,2,56,58,73,79,84,87,85,84,17,66.5,85,"Strong Republican","Independent / non-partisan / politically neutral","Strong Republican","Activist"
"63cef7a6faef5bdf3066bb02","repub","Republican",49,"Male","African American/Black","no role-play","against","no role-play_against",0,82,81,90,80,8,40,10,7,49,50,50,50,83.25,16.25,49.75,"Moderate Republican","Moderate Republican","Moderate Democrat","AI language model"
"5f0c7ea47cf1495f4587f741","repub","Republican",47,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,100,93,100,100,100,100,100,100,0,98.25,100,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Journalist"
"62e2deadd18974300540f870","repub","Republican",37,"Male","Caucasian/White","dem","against","dem_against",0,0,0,0,100,17,34,50,31,97,99,93,93,25,33,95.5,"Strong Democrat","Strong Democrat","Strong Democrat","Journalist"
"5c7560f14f23e50016135028","repub","Republican",71,"Female","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,100,100,90,100,100,100,100,100,0,97.5,100,"Strong Democrat","Strong Democrat","Strong Republican","Journalist"
"62a7c4d5266dfb89bf94fec8","repub","Republican",46,"Female","African American/Black","dem","against","dem_against",0,16,21,21,16,34,33,31,50,14,28,14,22,18.5,37,19.5,"Moderate Democrat","Strong Democrat","Strong Democrat","Politician"
"5c0150326a0c6e00013c6068","repub","Republican",72,"Male","Caucasian/White","no role-play","against","no role-play_against",0,72,50,50,66,50,50,50,50,61,60,63,71,59.5,50,63.75,"Strong Democrat","Strong Democrat","Strong Democrat","Politician"
"6266aa7132e3a5bf1631ac1b","repub","Republican",52,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,100,100,50,100,100,100,50,100,0,87.5,87.5,"Strong Republican","Strong Republican","Strong Republican","Student"
"63e538754c4b30560ca84884","repub","Republican",31,"Male","Asian or Pacific Islander","repub","against","repub_against",1,71,16,40,44,1,36,5,37,92,79,83,97,42.75,19.75,87.75,"Moderate Republican","Strong Republican","Moderate Democrat","Journalist"
"646d3710dea5554a4b83d2a2","repub","Republican",73,"Male","Caucasian/White","no role-play","against","no role-play_against",0,72,70,72,71,82,70,27,79,33,31,38,67,71.25,64.5,42.25,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist"
"5e1f8fbfb202032c463f3e06","repub","Republican",62,"Female","Caucasian/White","repub","for","repub_for",1,50,0,0,19,43,45,50,40,100,100,100,100,17.25,44.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Professor"
"5e937e8e4d246b6b4162ae72","repub","Republican",34,"Male","Caucasian/White","repub","for","repub_for",1,21,9,44,3,36,42,48,42,86,75,75,73,19.25,42,77.25,"Moderate Democrat","Strong Democrat","Strong Republican","Activist"
"62c4b2239cc3b1f5f6194362","repub","Republican",36,"Male","Asian or Pacific Islander","dem","for","dem_for",0,80,70,75,70,55,35,20,45,70,70,60,75,73.75,38.75,68.75,"Moderate Democrat","Moderate Democrat","Moderate Republican","Policy Expert"
"627e806c3aed88dec8b99815","repub","Republican",54,"Male","Caucasian/White","dem","for","dem_for",0,29,0,15,5,37,40,32,9,85,100,100,100,12.25,29.5,96.25,"Strong Democrat","Moderate Republican","Strong Republican","AI language model"
"5fbd18be2b7651043385b705","repub","Republican",29,"Male","Hispanic or Latino","dem","against","dem_against",0,78,96,75,84,10,12,22,9,77,82,82,76,83.25,13.25,79.25,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert"
"5d99b540010d0f03778240fa","repub","Republican",35,"Female","Caucasian/White","dem","against","dem_against",0,0,100,0,0,8,14,0,0,0,0,0,0,25,5.5,0,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Student"
"622a45377f266d99ea297793","repub","Republican",59,"Female","Caucasian/White","no role-play","for","no role-play_for",0,60,90,70,60,0,0,0,0,60,90,50,70,70,0,67.5,"Moderate Democrat","Moderate Democrat","Moderate Republican","AI language model"
"606e4eb2a56685e5593304cd","repub","Republican",54,"Male","Caucasian/White","repub","against","repub_against",1,34,29,17,30,3,4,2,1,88,96,86,97,27.5,2.5,91.75,"Other (Libertarian, Green Party, etc.)","Moderate Democrat","Strong Democrat","Activist"
"64c006c43b26c6796d9f6a23","repub","Republican",60,"Female","Caucasian/White","repub","for","repub_for",1,50,50,50,50,50,50,50,50,91,100,88,100,50,50,94.75,"Moderate Democrat","Moderate Republican","Moderate Republican","AI language model"
"6238dfab577ecd4adb97a917","repub","Republican",50,"Male","Caucasian/White","repub","against","repub_against",1,0,0,50,0,100,100,0,0,100,100,100,100,12.5,50,100,"Strong Democrat","Strong Democrat","Strong Democrat","Politician"
"5c28feff5ffcb7000128a541","repub","Republican",49,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,40,40,50,40,85,95,80,95,0,42.5,88.75,"Strong Democrat","Moderate Democrat","Strong Republican","AI language model"
"56f29effed0cf60006911528","repub","Republican",47,"Male","Caucasian/White","no role-play","for","no role-play_for",0,61,61,78,58,38,36,0,23,47,47,45,47,64.5,24.25,46.5,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Republican","AI language model"
"6163abe84640981d685a57f2","repub","Republican",66,"Male","Hispanic or Latino","no role-play","for","no role-play_for",0,58,35,50,35,20,10,2,20,99,99,93,100,44.5,13,97.75,"Independent / non-partisan / politically neutral","Strong Democrat","Independent / non-partisan / politically neutral","AI language model"
"608e2cb9067eb028500433d5","repub","Republican",68,"Female","Caucasian/White","no role-play","against","no role-play_against",0,70,60,67,71,21,18,17,16,87,79,62,86,67,18,78.5,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert"
"64a2be5c2053c3002cf8bbfc","repub","Republican",68,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,50,50,50,50,25,50,41,50,0,50,41.5,"Strong Republican","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model"
"63ce4a983479277bba4987c5","repub","Republican",48,"Female","Caucasian/White","no role-play","for","no role-play_for",0,59,44,57,62,62,63,64,69,62,28,61,41,55.5,64.5,48,"Strong Republican","Moderate Democrat","Moderate Republican","Journalist"
"60d898acd59f2f601e12bc39","repub","Republican",27,"Female","Caucasian/White","dem","for","dem_for",0,50,31,52,41,92,87,10,80,51,55,29,53,43.5,67.25,47,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","Politician"
"628680b0d4bdb53d2edbeae2","repub","Republican",56,"Female","Caucasian/White","repub","against","repub_against",1,9,8,25,50,7,89,50,9,91,100,91,100,23,38.75,95.5,"Strong Republican","Strong Democrat","Strong Democrat","Politician"
"5e94fc39cc318836529fd876","repub","Republican",45,"Female","Caucasian/White","dem","against","dem_against",0,0,0,10,100,15,15,10,20,90,90,85,90,27.5,15,88.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Activist"
"636581a08eab842daa28f00a","repub","Republican",32,"Male","Caucasian/White","repub","against","repub_against",1,71,40,70,72,84,23,77,74,67,25,70,73,63.25,64.5,58.75,"Moderate Republican","Moderate Republican","Moderate Republican","Journalist"
"5c38f43bb594c40001212d39","repub","Republican",74,"Male","Caucasian/White","dem","for","dem_for",0,81,44,88,71,2,6,7,5,71,86,50,73,71,5,70,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model"
"6475368fa8d5b3392676349f","repub","Republican",57,"Female","Caucasian/White","repub","for","repub_for",1,83,64,75,75,43,43,19,35,91,64,57,79,74.25,35,72.75,"Moderate Republican","Moderate Democrat","Strong Republican","Activist"
"5ee8f4e489b70a246eba4d20","repub","Republican",54,"Female","Caucasian/White","no role-play","against","no role-play_against",0,21,0,0,0,83,86,86,99,72,76,77,93,5.25,88.5,79.5,"Strong Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Journalist"
"650f1de72cfcd9d749fb1836","repub","Democrat",28,"Female","Caucasian/White","no role-play","against","no role-play_against",0,91,95,86,87,10,5,8,10,33,77,38,20,89.75,8.25,42,"Strong Democrat","Moderate Democrat","Strong Democrat","Activist"
"6234b2b5e6b80ea7060d458a","repub","Republican",66,"Male","Caucasian/White","dem","against","dem_against",0,0,0,0,0,71,70,80,80,70,80,80,80,0,75.25,77.5,"Moderate Republican","Strong Democrat","Strong Democrat","Student"
"5898b6e256357700011c2c6b","repub","Republican",66,"Female","Caucasian/White","dem","against","dem_against",0,59,70,37,66,45,32,29,38,73,78,74,27,58,36,63,"Moderate Democrat","Moderate Republican","Moderate Democrat","Activist"
"63c657d8e7734108a9b52587","repub","Republican",49,"Female","Caucasian/White","repub","for","repub_for",1,75,27,69,60,36,38,63,42,60,38,62,58,57.75,44.75,54.5,"Independent / non-partisan / politically neutral","Moderate Republican","Moderate Republican","Journalist"
"5ca25f7048f78e0018fdac10","repub","Republican",40,"Male","Caucasian/White","dem","for","dem_for",0,66,71,90,58,16,30,19,10,68,64,58,56,71.25,18.75,61.5,"Moderate Democrat","Moderate Democrat","Moderate Republican","AI language model"
"5c3c7913b4f22c0001a0809c","repub","Republican",70,"Male","Caucasian/White","repub","against","repub_against",1,19,9,15,16,40,40,51,45,57,86,61,75,14.75,44,69.75,"Moderate Republican","Moderate Democrat","Moderate Democrat","Activist"
"63d9bbe653e18c0a4e74f51f","repub","Independent",48,"Female","African American/Black","repub","for","repub_for",1,100,100,100,100,0,0,0,91,0,0,0,0,100,22.75,0,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model"
"5f29c35127bcc61497b0b1ac","repub","Republican",72,"Male","Caucasian/White","dem","against","dem_against",0,57,0,0,14,100,100,100,100,100,100,100,100,17.75,100,100,"Strong Democrat","Strong Democrat","Strong Democrat","Politician"
"63e630188c3e4ac4a92b1ff5","repub","Republican",48,"Male","Caucasian/White","no role-play","for","no role-play_for",0,88,95,90,93,10,10,1,1,85,97,65,75,91.5,5.5,80.5,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Republican","Policy Expert"
"6272ae90bcc3709d723d1d2b","repub","Republican",59,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,50,50,50,50,100,100,100,100,0,50,100,"Strong Democrat","Strong Democrat","Strong Democrat","AI language model"
"60fee74fa3b33a3312af7568","repub","Republican",28,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,82,84,0,73,100,100,100,100,0,59.75,100,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Activist"
"5a792c898fe2dc0001058c3b","repub","Republican",36,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,22,27,0,10,77,72,65,72,0,14.75,71.5,"Strong Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Student"
"58f0fca0d40252000192f201","repub","Republican",42,"Male","Caucasian/White","repub","against","repub_against",1,84,23,78,73,14,15,10,6,74,91,27,88,64.5,11.25,70,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Activist"
"62b755ac8d4ceeb1a463c05a","repub","Republican",59,"Female","Caucasian/White","no role-play","for","no role-play_for",0,46,39,41,25,54,51,48,52,74,69,69,80,37.75,51.25,73,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Professor"
"646c953a4bedd1bdd42d3177","repub","Republican",28,"Male","Caucasian/White","dem","against","dem_against",0,83,29,83,80,73,40,86,78,82,25,83,69,68.75,69.25,64.75,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Journalist"
"63c48023d6116ee42fa17bf8","repub","Republican",33,"Male","Caucasian/White","no role-play","for","no role-play_for",0,80,29,85,79,81,29,78,62,70,40,80,71,68.25,62.5,65.25,"Moderate Republican","Moderate Democrat","Moderate Democrat","Journalist"
"60712d937752fb8780e89951","repub","Republican",35,"Male","Caucasian/White","no role-play","against","no role-play_against",0,15,15,10,5,62,70,51,64,95,97,96,98,11.25,61.75,96.5,"Moderate Republican","Moderate Democrat","Strong Democrat","AI language model"
"62fbdda6e4b5a034b71296f8","repub","Republican",30,"Male","Caucasian/White","dem","for","dem_for",0,0,0,0,0,75,75,50,80,100,100,100,100,0,70,100,"Strong Democrat","Strong Democrat","Independent / non-partisan / politically neutral","AI language model"
"5fe90f1a6a365785d7cb440b","repub","Republican",52,"Or do you describe yourself in another way (write in gender identity)","Caucasian/White","dem","against","dem_against",0,100,70,50,100,0,0,0,0,90,100,100,75,80,0,91.25,"Moderate Democrat","Strong Republican","Strong Republican","Politician"
"609bf492ae7a337617aa386d","repub","Republican",48,"Female","Asian or Pacific Islander","repub","against","repub_against",1,70,100,80,80,0,0,0,0,70,90,80,90,82.5,0,82.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Student"
"5eb29a3db97d6b0008d24a1a","repub","Republican",46,"Male","Caucasian/White","no role-play","against","no role-play_against",0,74,79,80,84,2,5,11,3,26,33,31,24,79.25,5.25,28.5,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist"
"6341b7b2e340e467cab1363b","repub","Republican",53,"Male","Caucasian/White","repub","against","repub_against",1,5,5,12,0,25,30,0,25,20,30,20,53,5.5,20,30.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Student"
"5e7a5c9d7567f003b57b85e9","repub","Republican",24,"Male","Caucasian/White","dem","for","dem_for",0,70,0,10,0,60,80,0,75,100,100,100,99,20,53.75,99.75,"Strong Democrat","Moderate Republican","Strong Democrat","Student"
"5f0e9896f5e4e11e12c8f5ac","repub","Republican",25,"Male","Caucasian/White","no role-play","for","no role-play_for",0,85,72,70,63,33,30,11,46,80,88,70,88,72.5,30,81.5,"Moderate Republican","Moderate Democrat","Moderate Republican","Journalist"
"650b7262fef06ad489737bd1","repub","Republican",55,"Female","African American/Black","repub","for","repub_for",1,60,70,60,70,82,80,10,90,70,80,81,50,65,65.5,70.25,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Republican","Activist"
"5d8a1d20d1afcb0019d7390b","repub","Republican",72,"Male","Caucasian/White","dem","for","dem_for",0,0,0,11,0,93,94,89,89,100,100,100,100,2.75,91.25,100,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model"
"5fbc56c0293d73121cdc1eb5","repub","Republican",33,"Male","Caucasian/White","dem","against","dem_against",0,0,0,0,0,20,50,40,20,100,100,100,100,0,32.5,100,"Moderate Republican","Moderate Democrat","Moderate Democrat","Journalist"
"629f7118ea1b5e22a22a6b39","repub","Republican",30,"Male","Caucasian/White","repub","for","repub_for",1,5,13,5,0,81,81,7,86,80,88,79,92,5.75,63.75,84.75,"Strong Democrat","Moderate Republican","Moderate Democrat","AI language model"
"600c167e28de48080e812884","repub","Republican",57,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,61,64,44,62,100,100,100,100,0,57.75,100,"Moderate Republican","Moderate Democrat","Strong Democrat","Journalist"
"5dd3269b7df219338fb2d3c4","repub","Republican",45,"Male","Caucasian/White","no role-play","for","no role-play_for",0,42,39,40,40,72,65,32,72,70,79,65,90,40.25,60.25,76,"Moderate Democrat","Strong Republican","Moderate Republican","Journalist"
"5ff591cba89e1b000bfb9852","repub","Republican",37,"Male","Caucasian/White","no role-play","for","no role-play_for",0,58,72,64,64,23,22,18,33,79,79,77,74,64.5,24,77.25,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Republican","Student"
"5c33ccf9377d960001044af0","repub","Republican",50,"Male","Caucasian/White","no role-play","against","no role-play_against",0,94,93,90,89,11,10,7,3,87,92,88,88,91.5,7.75,88.75,"Independent / non-partisan / politically neutral","Strong Republican","Strong Democrat","Activist"
"628555bb109cc99491b8f04b","repub","Republican",67,"Male","Caucasian/White","dem","against","dem_against",0,100,100,100,100,2,8,0,1,90,93,54,100,100,2.75,84.25,"Moderate Republican","Strong Democrat","Moderate Democrat","Politician"
"63f0e61bbeb61d5ced623832","repub","Republican",51,"Female","Caucasian/White","repub","against","repub_against",1,5,5,15,0,77,52,37,95,97,100,99,100,6.25,65.25,99,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","AI language model"
"60ca4cfb5c287146cad0695a","repub","Republican",39,"Male","Caucasian/White","repub","for","repub_for",1,61,60,63,60,50,50,50,50,96,100,100,100,61,50,99,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model"
"614016eaf0b558e86e52525f","repub","Republican",23,"Female","Caucasian/White","dem","for","dem_for",0,28,19,95,47,26,29,3,9,86,81,59,66,47.25,16.75,73,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist"
"5842fc63bd63a400010f6ae7","repub","Republican",51,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,100,100,100,100,100,100,100,100,0,100,100,"Strong Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Journalist"
"638371bc3a1d7da12422ea22","repub","Republican",66,"Female","Caucasian/White","no role-play","against","no role-play_against",0,100,91,100,83,1,16,0,5,100,100,95,100,93.5,5.5,98.75,"Moderate Republican","Moderate Democrat","Strong Democrat","AI language model"
"63624e53b014a5fc8b293253","repub","Republican",55,"Male","Caucasian/White","dem","against","dem_against",0,60,60,50,30,0,0,0,0,70,100,40,60,50,0,67.5,"Strong Republican","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model"
"6503174be9aec6e887e1ca95","repub","Republican",28,"Female","Caucasian/White","repub","for","repub_for",1,30,30,65,35,15,10,10,0,65,60,55,55,40,8.75,58.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Student"
"609a5974625e18ab158c9a3e","repub","Republican",62,"Male","Caucasian/White","dem","against","dem_against",0,70,70,30,25,0,0,5,0,60,60,50,60,48.75,1.25,57.5,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","AI language model"
"64619b33f37b524af54113aa","repub","Republican",54,"Female","Caucasian/White","repub","against","repub_against",1,60,20,55,25,40,40,20,55,75,70,60,75,40,38.75,70,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Professor"
"646ae503018c43cc5e033ae6","repub","Republican",34,"Male","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,39,71,50,71,100,100,100,100,0,57.75,100,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist"
"5b7c877f9dc643000172043d","repub","Republican",39,"Male","Caucasian/White","no role-play","for","no role-play_for",0,100,100,100,100,35,35,10,25,100,100,100,100,100,26.25,100,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Republican","Journalist"
"5cd1a619240bc80013310b4e","repub","Republican",49,"Female","Caucasian/White","dem","for","dem_for",0,85,93,91,39,96,93,36,87,92,90,78,93,77,78,88.25,"Strong Democrat","Strong Republican","Strong Republican","AI language model"
"5af835d8e19f8c00019e6dc0","repub","Republican",40,"Male","Caucasian/White","repub","against","repub_against",1,25,50,50,40,0,5,0,0,75,75,70,95,41.25,1.25,78.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Professor"
"6447222db0f5274302c4c769","repub","Republican",58,"Female","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,100,100,0,100,100,100,75,100,0,75,93.75,"Strong Democrat","Moderate Republican","Moderate Republican","AI language model"
"6518353efd6c167905451597","repub","Republican",46,"Female","Caucasian/White","repub","against","repub_against",1,35,35,45,34,27,40,28,30,46,50,50,50,37.25,31.25,49,"Moderate Republican","Other (Libertarian, Green Party, etc.)","Independent / non-partisan / politically neutral","AI language model"
"5c925b0fb138fe0014e4036b","repub","Independent",47,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,100,100,50,100,100,100,100,100,0,87.5,100,"Strong Democrat","Strong Democrat","Independent / non-partisan / politically neutral","AI language model"
"5b9132c0e17f450001614978","repub","Republican",38,"Female","Caucasian/White","repub","for","repub_for",1,50,30,38,12,31,29,50,50,72,82,68,71,32.5,40,73.25,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Politician"
"622a11c552b2b35bab72a39c","repub","Republican",63,"Male","Caucasian/White","dem","against","dem_against",0,20,10,5,0,20,40,0,20,70,85,50,70,8.75,20,68.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Professor"
"5fe49a4ad8918ba1615e298d","repub","Republican",59,"Female","Caucasian/White","dem","for","dem_for",0,90,91,92,96,0,11,0,0,95,100,54,100,92.25,2.75,87.25,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model"
"64a817b8fc791ab9252ad87e","repub","Republican",63,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,75,75,50,75,100,100,100,100,0,68.75,100,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model"
"5e48cc0fe4317f3670ce90dd","repub","Republican",75,"Female","Caucasian/White","no role-play","for","no role-play_for",0,20,0,30,0,65,55,10,60,90,100,80,100,12.5,47.5,92.5,"Strong Democrat","Strong Republican","Strong Republican","Policy Expert"
"5c64c326c2629c000143bf6f","repub","Republican",31,"Male","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,77,75,71,100,100,100,100,100,0,80.75,100,"Strong Republican","Strong Democrat","Strong Democrat","Politician"
"61086dd335b5043ec71b99b5","repub","Republican",29,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,100,100,0,100,99,99,100,100,0,75,99.5,"Strong Democrat","Strong Republican","Strong Republican","Journalist"
"63d7a8a2591096e22405d64a","repub","Republican",37,"Male","Caucasian/White","no role-play","for","no role-play_for",0,18,18,11,0,62,32,29,66,78,99,80,89,11.75,47.25,86.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Student"
"5bc913d99427200001dd47f5","repub","Republican",74,"Female","Caucasian/White","repub","for","repub_for",1,95,94,83,83,28,29,9,10,94,90,50,93,88.75,19,81.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Activist"
"63fc11800831186660b045ca","repub","Republican",50,"Female","Caucasian/White","dem","against","dem_against",0,29,71,30,29,74,68,57,62,18,75,19,24,39.75,65.25,34,"Strong Republican","Strong Democrat","Moderate Democrat","AI language model"
"57fed2b45f9dd40001855e90","repub","Republican",34,"Male","Caucasian/White","dem","against","dem_against",0,32,10,36,12,19,25,39,28,89,100,80,88,22.5,27.75,89.25,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Policy Expert"
"63356ce6be65e7962bfc424d","repub","Republican",42,"Male","Caucasian/White","no role-play","against","no role-play_against",0,0,0,1,0,80,55,62,72,95,95,40,100,0.25,67.25,82.5,"Moderate Republican","Strong Democrat","Independent / non-partisan / politically neutral","Policy Expert"
"614df4fe66306d872bf6b288","repub","Republican",51,"Male","Caucasian/White","repub","for","repub_for",1,25,25,100,20,0,0,0,0,100,100,50,100,42.5,0,87.5,"Strong Democrat","Strong Democrat","Strong Republican","Activist"
"55a4355cfdf99b7da1908dfe","repub","Republican",52,"Female","Caucasian/White","no role-play","for","no role-play_for",0,27,3,2,0,63,66,30,86,64,92,64,49,8,61.25,67.25,"Other (Libertarian, Green Party, etc.)","Moderate Democrat","Strong Republican","AI language model"
"61575f1257634f8182c29c16","repub","Republican",32,"Male","Caucasian/White","repub","against","repub_against",1,56,65,63,63,0,40,0,0,61,71,54,84,61.75,10,67.5,"Moderate Democrat","Moderate Democrat","Strong Democrat","AI language model"
"55519750fdf99b7f2114cc3e","repub","Republican",33,"Male","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,10,30,0,20,100,100,100,100,0,15,100,"Independent / non-partisan / politically neutral","Strong Republican","Strong Democrat","Policy Expert"
"650c562d8a6ee3fcc26ee7ba","repub","Republican",40,"Female","Caucasian/White","no role-play","for","no role-play_for",0,85,80,85,57,71,82,13,66,50,40,45,50,76.75,58,46.25,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Policy Expert"
"6513e97055b79492208c4f58","repub","Democrat",50,"Male","African American/Black","dem","for","dem_for",0,77,75,65,76,24,7,15,54,62,87,75,58,73.25,25,70.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Activist"
